Month,Year,NAO,AMO,Flash Flood?
11,1984,-0.06,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
12,1984,0,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
1,1985,-1.61,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
2,1985,-0.49,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
3,1985,0.2,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
4,1985,0.32,-0.15,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
5,1985,-0.49,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
6,1985,-0.8,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
7,1985,1.22,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
8,1985,-0.48,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
9,1985,-0.52,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
10,1985,0.9,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
11,1985,-0.67,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
12,1985,0.22,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
1,1986,1.11,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
2,1986,-1,-0.16,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
3,1986,1.71,-0.16 .,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
4,1986,-0.59,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
5,1986,0.85,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
6,1986,1.22,-0.17,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
7,1986,0.12,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
8,1986,-1.09,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
9,1986,-1.12,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
10,1986,1.55,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
11,1986,2.29,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
12,1986,0.99,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
1,1987,-1.15,-0.18,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
2,1987,-0.73,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
3,1987,0.14,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
4,1987,2,-0.19,0
